1377821785	-19.837508	-43.197824	2996379766	-19.836325	-43.196807	169.172465	76.090138
1377821785	-19.837508	-43.197824	1379867097	-19.837613	-43.197049	81.916404	36.844238
1377821785	-19.837508	-43.197824	2996379752	-19.836204	-43.197604	254.683164	114.551012
1377821788	-19.836734	-43.198945	2996379743	-19.836098	-43.198379	92.181626	41.461314
1377821790	-19.831366	-43.195183	2996379482	-19.832202	-43.195914	120.393682	54.150490
1377821790	-19.831366	-43.195183	2996379331	-19.830600	-43.193960	153.902394	69.221988
1377821790	-19.831366	-43.195183	1388531891	-19.831699	-43.196477	141.227845	63.521249
1378923334	-19.839809	-43.129030	2985976929	-19.840092	-43.128948	32.659295	14.689449
1378923334	-19.839809	-43.129030	2986123602	-19.839884	-43.128968	10.599688	4.767512
1378927943	-19.826466	-43.190376	3354331372	-19.824844	-43.190423	180.513493	81.191089
1378927943	-19.826466	-43.190376	2996379288	-19.827437	-43.190548	114.873865	51.667795
1378927943	-19.826466	-43.190376	2996379267	-19.825493	-43.189638	132.981915	59.812406
1379864098	-19.825803	-43.189335	8403620732	-19.825785	-43.189274	6.620872	2.977926
1379864098	-19.825803	-43.189335	3266103112	-19.827021	-43.189116	137.352894	61.778379
1379867095	-19.831406	-43.191649	2996379476	-19.831945	-43.192107	76.767111	34.528196
1379867095	-19.831406	-43.191649	2996379451	-19.831043	-43.190669	110.347402	49.631889
1379867095	-19.831406	-43.191649	2996379463	-19.831541	-43.192599	101.931376	45.846542
1379867097	-19.837613	-43.197049	2996379772	-19.836413	-43.195984	173.790336	78.167157
1379867097	-19.837613	-43.197049	1377821785	-19.837508	-43.197824	81.916404	36.844238
1379867097	-19.837613	-43.197049	3354212487	-19.837703	-43.196491	59.218577	26.635243
1380061796	-19.837921	-43.190839	3206481871	-19.837679	-43.191130	40.702055	18.306909
1380061801	-19.835191	-43.190901	7782963041	-19.835234	-43.190836	8.316098	3.740402
1380061801	-19.835191	-43.190901	7782963042	-19.835890	-43.191485	98.826410	44.449995
1388531890	-19.835563	-43.191631	2996379691	-19.835132	-43.192154	72.772959	32.731712
1388531890	-19.835563	-43.191631	2996379524	-19.833604	-43.189938	280.659098	126.234429
1388531890	-19.835563	-43.191631	1399759170	-19.836842	-43.192749	184.172825	82.836977
1388531891	-19.831699	-43.196477	2996379482	-19.832202	-43.195914	81.417743	36.619951
1388531891	-19.831699	-43.196477	2996379526	-19.833716	-43.198148	284.376777	127.906561
1388531891	-19.831699	-43.196477	1377821790	-19.831366	-43.195183	141.227845	63.521249
1396320592	-19.850509	-43.206222	1396320602	-19.851413	-43.206690	111.860946	50.312649
1396320602	-19.851413	-43.206690	3354450553	-19.851543	-43.206407	32.973370	14.830713
1396320602	-19.851413	-43.206690	3354450532	-19.851252	-43.206951	32.659356	14.689476
1396320602	-19.851413	-43.206690	1396320592	-19.850509	-43.206222	111.860946	50.312649
1398479234	-19.828593	-43.128773	4534711047	-19.828768	-43.128826	20.307383	9.133824
1398479234	-19.828593	-43.128773	3360096842	-19.828572	-43.129000	23.876684	10.739219
1399741171	-19.823157	-43.124418	3429157720	-19.824969	-43.124744	234.305241	105.385461
1399741171	-19.823157	-43.124418	3301043727	-19.822729	-43.123447	125.195860	56.310406
1399741171	-19.823157	-43.124418	3358081282	-19.822564	-43.124161	76.606148	34.455799
1399759122	-19.835992	-43.199157	2996379743	-19.836098	-43.198379	82.205393	36.974218
1399759122	-19.835992	-43.199157	7782731757	-19.835981	-43.199241	8.928939	4.016045
