1380070407	-19.805470	-43.175738	2998692093	-19.803923	-43.174810	197.493789	126.206406
1380070407	-19.805470	-43.175738	2998692213	-19.805461	-43.175782	4.644654	2.968119
1380070407	-19.805470	-43.175738	2998692228	-19.805677	-43.175212	59.752787	38.184413
1380070411	-19.803037	-43.174298	2998692093	-19.803923	-43.174810	112.133612	71.657849
1380070411	-19.803037	-43.174298	2998692033	-19.802885	-43.173530	82.103772	52.467584
1380070411	-19.803037	-43.174298	5620132412	-19.801725	-43.175358	183.762297	117.431435
1380070411	-19.803037	-43.174298	2998692109	-19.804257	-43.173191	178.437917	114.028944
1390664425	-19.804795	-43.170708	2998692102	-19.803994	-43.171325	127.995901	81.794484
1390664425	-19.804795	-43.170708	2998692197	-19.805408	-43.171268	89.917421	57.460818
1390664425	-19.804795	-43.170708	2998692085	-19.803790	-43.170411	115.998324	74.127554
1393566391	-19.811529	-43.196593	2397520652	-19.811719	-43.197228	69.778149	44.591020
1393566391	-19.811529	-43.196593	2396569061	-19.812453	-43.196269	108.095219	69.077155
1393566391	-19.811529	-43.196593	3348307767	-19.811207	-43.196714	38.044281	24.311813
1393566395	-19.813740	-43.193051	3429244300	-19.816023	-43.194117	277.397008	177.267749
1393566395	-19.813740	-43.193051	2397522246	-19.813709	-43.193652	62.950319	40.227764
1393567447	-19.813385	-43.197609	2396569093	-19.813304	-43.197277	35.929859	22.960613
1393567464	-19.812822	-43.195336	2396569093	-19.813304	-43.197277	209.995852	134.195723
1393567464	-19.812822	-43.195336	1396335401	-19.812349	-43.195760	68.784973	43.956340
1393567470	-19.815561	-43.194514	2397522262	-19.815951	-43.194667	46.211398	29.530926
1393567470	-19.815561	-43.194514	2397522246	-19.813709	-43.193652	224.845698	143.685367
1393567470	-19.815561	-43.194514	2397522259	-19.815514	-43.195252	86.345334	55.178111
1396335401	-19.812349	-43.195760	1393567464	-19.812822	-43.195336	68.784973	43.956340
1396335401	-19.812349	-43.195760	2396569053	-19.812325	-43.195696	7.178364	4.587261
1396335401	-19.812349	-43.195760	2396569061	-19.812453	-43.196269	54.732721	34.976391
1398450266	-19.812358	-43.199210	2396569047	-19.812132	-43.198506	77.908793	49.786826
1399709138	-19.810855	-43.196078	2396569053	-19.812325	-43.195696	168.329749	107.569422
2396569038	-19.811929	-43.197863	2396569047	-19.812132	-43.198506	70.925846	45.324444
2396569038	-19.811929	-43.197863	2397520652	-19.811719	-43.197228	70.336551	44.947861
2396569038	-19.811929	-43.197863	2396569072	-19.812831	-43.197543	105.733629	67.568005
2396569047	-19.812132	-43.198506	2396569038	-19.811929	-43.197863	70.925846	45.324444
2396569047	-19.812132	-43.198506	2396569087	-19.813245	-43.198100	130.894243	83.646640
