0	10266340786
1	11508105108
2	11508105110
3	1393591762
4	1396320590
5	1396320608
6	1396320616
7	2984557998
8	2984558011
9	2984558014
10	2984558015
11	2984595316
12	2984940569
13	2984940570
14	2984979854
15	2984979856
16	2984979872
17	2984979873
18	2984979874
19	2984979878
20	2985000956
21	2985017080
22	2985017081
23	2985017084
24	2985017087
25	2985017091
26	2985017107
27	2985017109
28	2986259720
29	2986259729
30	2986259730
31	2986268144
32	2986268147
33	2986268150
34	2986268154
35	2986268155
36	2986268159
37	2986268161
38	2986268171
39	2986268173
40	2986268174
41	2986268184
42	2986268188
43	2986268189
44	2986268190
45	2986268193
46	2986268196
47	2986268205
48	2986268209
49	2986268210
50	2986268215
51	2986268220
52	2986268221
53	2986268222
54	2986268226
55	2986268229
56	2986268434
57	2986268438
58	2986268439
59	2986268444
60	2986268452
61	2986268453
62	2986268465
63	2986268466
64	2986268479
65	2986268483
66	2986268487
67	2986268491
68	2986268493
69	2986268495
70	2986268498
71	2986268504
72	2986268506
73	2986268510
74	2986268519
75	2986268523
76	2986268526
77	2986268527
78	2986268746
79	2986268749
80	2986268750
81	2986268758
82	2986268761
83	2986268766
84	2986268767
85	2986268771
86	2986268772
87	2986268778
88	2986268790
89	2986268801
90	2986268807
91	2986268810
92	2986268818
93	2986268824
94	2986268825
95	2986268830
96	2986268832
97	2986268836
98	2986268839
99	2986268844
100	2986268856
101	2986268861
102	2986268867
103	2986268869
104	2986268871
105	2986268872
106	2986268887
107	2986268901
108	2986268905
109	2986268906
110	2986268907
111	2986268908
112	2986268909
113	2986268910
114	2986268918
115	2986268926
116	2986269039
117	2986269041
118	2986269050
119	2986269072
120	2986269078
121	2986269082
122	2986269090
123	2986269093
124	2986269106
125	2986269107
126	2986269119
127	2986269239
128	2986269241
129	2986269243
130	2986269245
131	2986269247
132	2986269249
133	2986269253
134	2986269257
135	2986269265
136	2986269272
137	2986269274
138	2986269275
139	2986269276
140	2986269279
141	2986269292
142	2986269296
143	2986269298
144	2986269305
145	2986269312
146	2986269313
147	2986269314
148	2986269315
149	2986269326
150	2986269327
151	2986269330
152	2986269539
153	2986269547
154	2986269553
155	2986269559
156	2986269560
157	2986269564
158	2986269570
159	2986269582
160	2986269583
161	2986269584
162	2986269588
163	2986269590
