0	1378919604
1	1378923321
2	1396335430
3	1397188579
4	1397222029
5	1397222175
6	1398453796
7	1398453799
8	1398453807
9	1398453809
10	1399709065
11	1399709102
12	1399709126
13	1400869197
14	1400869198
15	2298259624
16	2298259713
17	2358832438
18	2358835089
19	2396568897
20	2396568901
21	2396568912
22	2396568931
23	2396568942
24	2396568946
25	2396568972
26	2396568983
27	2396568998
28	2396569032
29	2396569036
30	2396569045
31	2396569085
32	2397520625
33	2397520651
34	2974565542
35	2974565595
36	2974565608
37	2984557938
38	2984557941
39	2984557945
40	2984559448
41	2990155746
42	2990155752
43	2990155754
44	2990155760
45	2990155779
46	2990155836
47	2990155843
48	2990155845
49	2990155848
50	2990155861
51	2990155871
52	2990155875
53	2990155883
54	2990155939
55	2998692359
56	2998692370
57	2998692371
58	2998692380
59	2998692392
60	2998692417
61	2998692425
62	2998692437
63	2998692441
64	2998692444
65	2998692446
66	2998692448
67	2998692450
68	2998692457
69	2998692459
70	2998692466
71	2998692469
72	2998692494
73	2998692501
74	2998692509
75	2998692515
76	2998692516
77	2998692521
78	2998692522
79	2998692528
80	2998692540
81	2998692551
82	2998692558
83	2998692561
84	2998692563
85	2998692574
86	2998692577
87	2998692582
88	2998692585
89	2998692587
90	2998692593
91	2998692607
92	2998692613
93	3262332370
94	3262332396
95	3262332398
96	3262334830
97	3262398737
98	3262410496
99	3262416960
100	3265885438
101	3265885457
102	3265885459
103	3265885460
104	3265886661
105	3265886662
106	3265886668
107	3265886673
108	3265886677
109	3265886681
110	3265901984
111	3265921449
112	3266002266
113	3266002269
114	3266002270
115	3266023333
116	3266029690
117	3266052080
118	3266052081
119	3266052084
120	3266052085
121	3266052086
122	3266052089
123	3266052093
124	3266052096
125	3266052097
126	3266052098
127	3266052099
128	3266052104
129	3266052113
130	3275117553
131	3275117554
132	3277498613
133	3277595007
134	3277595009
135	3348267116
136	3354383690
137	3354388112
138	3354388113
139	3354388118
140	3354388123
141	3354388127
142	3354388134
143	3354388138
144	3354388146
145	3354388148
146	3354388160
147	3427417333
148	3427426093
149	3427426101
150	3427728436
151	3641488084
152	7880408646
153	7880408647
154	7935783379
155	7935783380
156	7965030360
157	7979744772
158	7979744773
159	7980295085
160	7980295086
161	7980741807
162	7980741808
163	7980741809
164	8133523423
165	8133523424
166	8169927147
167	8179188917
168	8179188918
169	8179188919
170	9956567244
