0	12449602887
1	1377821785
2	1377821788
3	1377821790
4	1377822691
5	1378923334
6	1378927943
7	1379864098
8	1379867095
9	1379867097
10	1380061796
11	1380061801
12	1388531890
13	1388531891
14	1396320592
15	1396320602
16	1398479234
17	1399741171
18	1399759122
19	1399759170
20	1756264007
21	1756264036
22	1756264043
23	1756264046
24	1756264047
25	1756264057
26	1756264068
27	1756264083
28	1756264085
29	1756264099
30	1879120556
31	1879341830
32	1879341831
33	1879341881
34	1879341944
35	1879342020
36	1879342062
37	1879342098
38	1879342100
39	1879342142
40	1879342156
41	1879342182
42	1879342279
43	1879342327
44	1879342336
45	1879342443
46	1879342515
47	1879342570
48	1879342609
49	1879342648
50	1879342729
51	2391976771
52	2391976795
53	2391976814
54	2391976831
55	2391976889
56	2397520722
57	2984940572
58	2984979868
59	2984979886
60	2985976840
61	2985976928
62	2985976929
63	2985979306
64	2986121962
65	2986121965
66	2986121986
67	2986121989
68	2986123602
69	2990156543
70	2996378592
71	2996378597
72	2996378602
73	2996378628
74	2996379236
75	2996379242
76	2996379249
77	2996379256
78	2996379258
79	2996379267
80	2996379288
81	2996379293
82	2996379298
83	2996379301
84	2996379302
85	2996379303
86	2996379307
87	2996379313
88	2996379316
89	2996379317
90	2996379329
91	2996379331
92	2996379435
93	2996379436
94	2996379437
95	2996379439
96	2996379440
97	2996379442
98	2996379451
99	2996379457
100	2996379463
101	2996379470
102	2996379476
103	2996379482
104	2996379483
105	2996379489
106	2996379494
107	2996379498
108	2996379502
109	2996379503
110	2996379506
111	2996379508
112	2996379517
113	2996379519
114	2996379524
115	2996379526
116	2996379638
117	2996379644
118	2996379646
119	2996379648
120	2996379649
121	2996379654
122	2996379658
123	2996379661
124	2996379663
125	2996379666
126	2996379670
127	2996379680
128	2996379681
129	2996379685
130	2996379689
131	2996379691
132	2996379701
133	2996379706
134	2996379715
135	2996379724
136	2996379740
137	2996379743
138	2996379746
139	2996379752
140	2996379758
141	2996379766
142	2996379772
143	2996379782
144	2996379800
145	2996379826
146	2996379948
147	2996379960
148	3206481865
149	3206481871
150	3206481872
151	3206481875
152	3206481877
153	3206481878
154	3206481885
155	3266103064
156	3266103065
157	3266103068
158	3266103073
159	3266103079
160	3266103084
161	3266103092
162	3266103093
163	3266103105
164	3266103110
165	3266103112
166	3266103116
167	3266103117
168	3301043727
169	3301043735
170	3345511119
171	3345511120
172	3345511122
173	3345511131
174	3345511132
175	3345511152
176	3345511153
177	3345511163
178	3345511164
179	3345511177
180	3345511190
181	3345511196
182	3345511220
183	3345511228
184	3354179225
185	3354179226
186	3354179227
187	3354179228
188	3354196063
189	3354212487
190	3354212492
191	3354331371
192	3354331372
193	3354331373
194	3354331376
195	3354331377
196	3354332001
197	3354332004
198	3354332013
199	3354332015
200	3354446103
201	3354446108
202	3354446117
203	3354446121
204	3354446134
205	3354446147
206	3354446151
207	3354446157
208	3354446160
209	3354446163
210	3354446166
211	3354446170
212	3354450532
213	3354450553
214	3354450558
215	3354450561
216	3354450563
217	3354450564
218	3354450566
219	3354450571
220	3354450576
221	3354450577
222	3354450578
223	3354450579
224	3354450580
225	3354450581
226	3358041651
227	3358041665
228	3358041688
229	3358041692
230	3358042417
231	3358042418
232	3358042419
233	3358042421
234	3358042422
235	3358042424
236	3358042439
237	3358042446
238	3358042450
239	3358059619
240	3358059654
241	3358059656
242	3358059685
243	3358059809
244	3358059813
245	3358059814
246	3358059815
247	3358059847
248	3358081282
249	3358081287
250	3358081289
251	3360096842
252	3360128947
253	3360128948
254	3360128951
255	3427475481
256	3427475490
257	3427484495
258	3427484496
259	3427484503
260	3427485527
261	3427485534
262	3427485549
263	3427503858
264	3427503863
265	3427503864
266	3429157720
267	3429158406
268	3429163564
269	3429169746
270	3429188228
271	3429188236
272	3429188240
273	3429194108
274	3663497143
275	3915541448
276	3915804026
277	4420796649
278	4534710844
279	4534710859
280	4534710875
281	4534711047
282	4534711049
283	4534711050
284	5475851653
285	5475851658
286	5475851659
287	5475851682
288	5475851683
289	5475851686
290	5475851690
291	5475851695
292	5475851707
293	5475851719
294	6179019426
295	6179019429
296	6179019433
297	6179019466
298	6179019469
299	6179019481
300	7554852029
301	7675965765
302	7676077408
303	7676077409
304	7687359492
305	7687550468
306	7780113629
307	7780441258
308	7782731757
309	7782736165
310	7782736180
311	7782776349
312	7782776350
313	7782800793
314	7782804978
315	7782963039
316	7782963040
317	7782963041
318	7782963042
319	7782963043
320	7782963044
321	7782963045
322	7783185791
323	7783185805
324	7783185806
325	7783185838
326	7786813565
327	7793233825
328	7793276091
329	7793276092
330	7845300083
331	7845301290
332	7845416130
333	7845712072
334	7938192698
335	7938192705
336	7938192717
337	7938192719
338	7976332037
339	7979661727
340	7979661729
341	7979661730
342	7979661731
343	7980741810
344	7980741811
345	7981070444
346	7988164956
347	8013022900
348	8013022915
349	8013022916
350	8013022917
351	8013022921
352	8013149776
353	8021504038
354	8134110037
355	8403620731
356	8403620732
357	9405802102
358	9405802103
359	9405802104
360	9405802105
361	9405802107
362	9405802108
