0	10005299198
1	10005299199
2	10005299200
3	10005299201
4	10005299202
5	10005299216
6	1375799062
7	1375799063
8	1375799064
9	1375799213
10	1377638206
11	1377822689
12	1377822690
13	1388527969
14	1388527973
15	1388527978
16	1389502236
17	1389502278
18	1389502283
19	1389502302
20	1390636440
21	1390636441
22	1390636456
23	1390636457
24	1391058310
25	1391058344
26	1391058356
27	1391058376
28	1393566400
29	1393566404
30	1393581814
31	1393581816
32	1395234212
33	1395234214
34	1395234218
35	1395234250
36	1395234255
37	1395234285
38	1395854306
39	1395854341
40	1397188530
41	1398453802
42	1398479052
43	1398479156
44	1398479211
45	1399709084
46	1399709104
47	1400864200
48	1400864201
49	1400866547
50	1400866553
51	1400866555
52	1400866558
53	1400866571
54	1400869191
55	2396568914
56	2396568918
57	2396568924
58	2396568930
59	2396568938
60	2396568948
61	2396568975
62	2396569095
63	2396569111
64	2396569116
65	2397520626
66	2397520628
67	2397520629
68	2397520630
69	2397520631
70	2397520633
71	2397520634
72	2397520637
73	2397520640
74	2397520641
75	2397520642
76	2397520643
77	2397520644
78	2397520645
79	2397520646
80	2397520647
81	2397520648
82	2397520649
83	2397520650
84	2397520653
85	2397520654
86	2397520655
87	2397520656
88	2397520658
89	2397520659
90	2397520660
91	2397520661
92	2397520662
93	2397520664
94	2397520667
95	2397520668
96	2397520672
97	2397520674
98	2397520675
99	2397520676
100	2397520678
101	2397520679
102	2397520682
103	2397520683
104	2397520684
105	2397520685
106	2397520689
107	2397520690
108	2397520693
109	2397520696
110	2397520699
111	2397520703
112	2397520705
113	2397520706
114	2397520709
115	2397520711
116	2397520712
117	2397520713
118	2397520714
119	2397520715
120	2397520716
121	2397520718
122	2397520719
123	2397522248
124	2631006656
125	2986281878
126	2986281881
127	2990155755
128	2990155756
129	2990155769
130	2990155770
131	2990155773
132	2990155781
133	2990155788
134	2990155789
135	2990155792
136	2990155793
137	2990155798
138	2990155810
139	2990155814
140	2990155815
141	2990155817
142	2990155834
143	2990155835
144	2990155838
145	2990155844
146	2990155847
147	2990155857
148	2990155864
149	2990155866
150	2990155867
151	2990155899
152	2990155902
153	2990155915
154	2990155928
155	2990155931
156	2990155964
157	2990155965
158	2990155966
159	2990155978
160	2990155979
161	2990155992
162	2990155994
163	2990156004
164	2990156006
165	2990156007
166	2990156036
167	2990156055
168	2990156057
169	2990156078
170	2990156080
171	2990156094
172	2990156095
173	2990156106
174	2990156107
175	2990156119
176	2990156121
177	2990156122
178	2990156125
179	2990156136
180	2990156138
181	2990156143
182	2990156145
183	2990156146
184	2990156153
185	2990156159
186	2990156162
187	2990156164
188	2990156168
189	2990156169
190	2990156181
191	2990156191
192	2990156211
193	2990156233
194	2990156255
195	2990156436
196	2990156438
197	2990156441
198	2990156445
199	2990156461
200	2990156468
201	2990156497
202	2990156499
203	2990156502
204	2990156511
205	2990156513
206	2990156515
207	2990156522
208	2990156523
209	2990156527
210	2990156533
211	2990156535
212	2998692463
213	3265901985
214	3265915642
215	3265915643
216	3265921450
217	3266023332
218	3266102754
219	3266107116
220	3266107117
221	3266107119
222	3266107120
223	3266107121
224	3266160623
225	3266160624
226	3266160626
227	3266160627
228	3266160628
229	3266160630
230	3266160634
231	3266160635
232	3266160637
233	3266160638
234	3266160640
235	3266160641
236	3266160643
237	3266160644
238	3266160651
239	3266160655
240	3266160656
241	3266160657
242	3266160660
243	3266162362
244	3266162363
245	3266162364
246	3266162367
247	3266162368
248	3266162369
249	3266162370
250	3266162371
251	3266162372
252	3277594962
253	3277594969
254	3277594975
255	3277594983
256	3277594989
257	3277594993
258	3277594994
259	3348309054
260	3348309059
261	3348309064
262	3348309065
263	3348309066
264	3348330622
265	3348330623
266	3348330629
267	3348330630
268	3348330651
269	3348353011
270	3348396338
271	3427425486
272	3427425488
273	3427425490
274	3427761602
275	3427761603
276	3429244310
277	3644808149
278	5620139682
279	5620139684
280	7556060016
281	7556060026
282	7556060027
283	7818253722
284	7880408644
285	7975475320
286	7976242981
287	7976242983
288	7976246685
289	7979572595
290	7979661726
291	7979686065
292	7980741817
293	7981070436
294	7988164964
295	7988164965
296	8166584218
297	8167123147
298	8169452894
299	8169535677
300	8169535678
301	8169535679
302	8169535680
303	8170034917
304	8170034919
305	8170034920
306	8170034923
307	8170034924
308	8170034925
